"Cell1","Cell2","Cell3","Cell4","Cell5","Cell6","Cell7","Cell8","Cell9","Cell10","Cell11","Cell12","Cell13","Cell14","Cell15","Cell16","Cell17","Cell18","Cell19","Cell20","Cell21","Cell22","Cell23","Cell24","Cell25","Cell26","Cell27","Cell28","Cell29","Cell30","Cell31","Cell32","Cell33","Cell34","Cell35","Cell36","Cell37","Cell38","Cell39","Cell40","Cell41","Cell42","Cell43","Cell44","Cell45","Cell46","Cell47","Cell48","Cell49","Cell50","Cell51","Cell52","Cell53","Cell54","Cell55","Cell56","Cell57","Cell58","Cell59","Cell60","Cell61","Cell62","Cell63","Cell64","Cell65","Cell66","Cell67","Cell68","Cell69","Cell70","Cell71","Cell72","Cell73","Cell74","Cell75","Cell76","Cell77","Cell78","Cell79","Cell80","Cell81","Cell82","Cell83","Cell84","Cell85","Cell86","Cell87","Cell88","Cell89","Cell90","Cell91","Cell92","Cell93","Cell94","Cell95","Cell96","Cell97","Cell98","Cell99","Cell100","Cell101","Cell102","Cell103","Cell104","Cell105","Cell106","Cell107","Cell108","Cell109","Cell110","Cell111","Cell112","Cell113","Cell114","Cell115","Cell116","Cell117","Cell118","Cell119","Cell120","Cell121","Cell122","Cell123","Cell124","Cell125","Cell126","Cell127","Cell128","Cell129","Cell130","Cell131","Cell132","Cell133","Cell134","Cell135","Cell136","Cell137","Cell138","Cell139","Cell140","Cell141","Cell142","Cell143","Cell144","Cell145","Cell146","Cell147","Cell148","Cell149","Cell150","Cell151","Cell152","Cell153","Cell154","Cell155","Cell156","Cell157","Cell158","Cell159","Cell160","Cell161","Cell162","Cell163","Cell164","Cell165","Cell166","Cell167","Cell168","Cell169","Cell170","Cell171","Cell172","Cell173","Cell174","Cell175","Cell176","Cell177","Cell178","Cell179","Cell180","Cell181","Cell182","Cell183","Cell184","Cell185","Cell186","Cell187","Cell188","Cell189","Cell190","Cell191","Cell192","Cell193","Cell194","Cell195","Cell196","Cell197","Cell198","Cell199","Cell200"
"Gene1",0,0,0,96.4375952321253,0,190.173617325935,0,0,0,0,0,0,0,0,0,0,0,107.715093577488,0,0,0,0,0,0,202.65067077372,0,0,0,0,0,0,0,0,0,0,0,0,0,153.478480124537,0,0,0,136.21062053667,183.789744532255,184.07600923212,0,0,0,0,0,261.625104994286,0,0,0,0,0,0,0,0,115.026815626393,0,0,0,0,0,0,0,232.306024469568,0,0,107.715093577488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.15055005645,0,0,0,0,0,0,0,0,190.483965331918,0,0,99.3482753139405,0,0,0,0,0,81.1938747340901,0,0,0,0,132.532249514048,0,0,0,212.537341630161,0,0,0,0,0,0,0,0,0,0,0,0,171.248871314257,0,84.4333117559314,0,142.601713414433,0,0,0,255.641147999182,0,0,0,0,0,36.5925058548009,0,131.841639356613,0,0,0,0,0,0,335.00837520938,215.792407703789,120.760185366885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.955315197203,134.792083211646,239.280960713057,0,0,0,0,0,0,0,0,0,0,0,0,135.397391343593,0,152.981221555054,0,0,0,312.605830098731,0,0,0,0,0,0,160.051216389245,0,0,0,0,0,0
"Gene2",0,0,0,0,0,190.173617325935,0,187.899285982713,0,0,0,195.02508731805,0,0,0,0,0,148.108253669045,0,313.05640885167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.983169359136,0,0,158.971023917913,285.031463088426,0,203.884934756821,0,0,0,0,290.405018198714,0,320.130380373097,0,0,0,269.301331358457,207.900207900208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0257539383781,0,0,0,0,0,0,142.17874712088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.059975237085,0,0,0,0,0,140.040767423405,0,133.076052964269,0,0,108.946025026458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.2723168415481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.055281312742,0,0,0,0,0,0,0,0,0,0,0,0,107.007187316081,0,0,104.858441104509,0,0,0,170.561146170902,0,0,0,0,0,0,283.358363322093,0,0,0,0,0,0,0,0,82.917364554485,203.09608701539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.238774946818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene4",0,0,541.465800321386,675.063166624877,0,559.334168605692,588.490801328308,574.750757123594,0,0,0,886.477669627502,599.262446220037,747.374524837317,0,492.694267810128,0,0,0,665.244868809799,263.876611296558,932.698443866281,526.334677081713,671.616053438856,0,778.804535038716,0,0,0,0,0,1111.43699541532,0,750.356419299167,519.865354873088,0,520.77074069623,780.403208324301,0,0,0,0,700.511762760016,0,0,0,0,1193.21323593609,437.47860159014,0,1046.50041997714,1077.20532543383,579.150579150579,711.167302107821,701.466461961989,744.927917269182,0,596.704355941798,0,819.566061338049,810.069790628116,0,0,0,760.307598731373,0,964.056046712898,0,0,536.502826957204,0,0,0,952.039080423892,0,840.946447001261,0,0,0,0,0,534.622129079167,0,749.906261717285,0,0,558.365630953163,0,0,0,613.964517085151,0,683.105264317666,0,380.967930663837,965.872504829363,0,0,0,1134.78507561973,0,0,475.271617729532,0,879.399554164877,0,349.735949358235,315.435300714987,0,0,0,314.890621816363,0,0,0,358.093695994021,0,0,0,0,0,0,0,534.230537526854,718.895515072298,0,423.198022818837,0,174.984251417372,0,891.624833583721,0,0,528.325039198309,0,529.132832692268,0,0,496.080960412739,0,605.245460659045,583.870117150714,0,0,0,552.934237687998,0,445.151033386328,0,0,467.945718296678,0,0,0,0,0,0,0,600.690794413576,0,461.588362983108,0,354.792357772614,268.024658268561,0,0,539.168332846584,0,0,0,0,0,613.476588406951,520.381613183001,0,0,0,559.284116331096,621.217230791076,0,0,0,0,0,0,0,0,0,437.958084835057,562.132697385231,517.512627308106,0,297.333905976412,0,0,0,0,0,0,345.01265046385
"Gene5",0,0,366.799413120939,0,480.634437457444,0,0,0,0,384.662458692497,0,0,0,283.486888731396,0,230.950438035997,0,0,0,0,0,0,0,326.732134105389,0,0,375.121914622252,0,0,0,0,0,470.10556006667,475.225732222806,272.929311308371,436.802604931899,0,0,0,0,315.094899169632,0,0,0,0,0,0,0,0,0,0,0,0,414.847592896229,277.939541532109,0,231.689304642474,0,0,301.945391019281,0,0,0,0,0,0,0,0,171.53026437102,0,0,0,0,0,0,0,540.65013178347,238.180302488984,0,0,0,0,0,458.27604882723,0,0,377.717926821257,485.223430226387,0,0,0,0,0,0,0,175.613182696248,366.58235272554,0,0,0,0,0,760.434588367252,0,0,404.656664383988,786.905886056028,508.20131781859,0,0,0,0,0,0,597.963775983886,0,485.717286284394,437.024735600035,0,0,0,0,0,0,0,0,0,703.610931299429,0,0,427.491358567538,374.709600059954,0,0,0,508.781569896412,0,938.41642228739,0,365.925058548009,0,0,0,0,0,0,496.49967727521,0,0,449.56751604956,0,0,0,481.515167727783,377.913079991602,0,0,0,0,0,461.588362983108,407.062534981937,230.615032552199,0,0,0,0,478.561921426115,565.223858396549,0,0,0,0,0,0,371.035308198683,0,0,0,0,0,0,560.931145701865,245.547097822186,0,0,0,0,0,0,0,0,0,320.102432778489,0,0,0,0,372.211153197732,0
"Gene6",688.851208139042,620.584303990834,0,289.312785696376,500.660872351504,0,0,298.42827773725,0,0,303.250849102378,780.100349272202,0,618.516848141228,0,0,0,0,0,0,514.559392028288,0,0,0,0,763.82752474951,0,0,0,0,0,756.394621879872,0,175.083164503139,0,0,0,737.047474528506,0,0,0,0,525.383822070012,484.5365992214,594.707106749926,503.368698211105,0,683.914903524344,0,0,509.480467620451,908.891993334792,608.850608850609,0,0,0,738.509658547887,0,0,0,0,0,668.214109868467,0,0,0,580.624664497541,0,557.473359205815,0,0,0,456.798687126736,437.001545112606,592.017964683066,439.585642750659,0,635.147473303958,1023.68697927034,0,0,662.931440058167,0,0,0,328.195972379027,426.985482493595,606.529287782984,470.854129390715,0,0,0,0,0,0,0,0,0,618.318174565183,528.262017960909,0,0,0,0,0,0,647.011506312734,753.539885041357,0,681.252871560069,0,407.505510585882,0,0,0,762.895265378567,0,0,724.397715042636,841.86063056547,781.763031989743,0,0,386.464644168362,0,0,0,0,454.959053685168,427.8051402433,818.340600686429,0,0,0,0,752.99672344669,702.167229665617,0,0,0,0,725.12901646137,0,0,573.410934946529,0,0,0,911.967243625535,449.56751604956,754.751158543028,724.782112377467,0,0,391.909860732032,0,0,829.01188838325,532.430476866578,0,0,0,0,0,0,0,381.910902432997,448.651801336982,0,530.56554971565,0,0,0,325.238508239376,0,0,904.371127114386,492.702673910728,0,0,0,524.800575781203,701.163932127331,0,0,870.270141389094,0,0,0,442.892428242909,0,490.065044996881,0,0,0,598.444045481747,573.186919271148,917.76798825257,700.632758960436,632.523192517059
"Gene7",0,0,0,983.663471367678,0,1241.72185430464,0,806.861639808122,0,594.478345252041,0,0,0,1249.91946395206,0,0,940.542464221256,0,595.159370453644,900.037175448551,0,0,0,0,729.542414785393,0,1087.85355240453,1246.18813042458,1054.55568053993,1007.33244313257,0,1065.12712060635,598.316167357579,1275.60591280858,428.888917770297,953.02386530596,774.479563086702,0,1129.16310377338,0,1241.84460260973,0,836.722383296686,701.742660941338,991.178511249876,0,0,887.634236489043,665.728306767604,956.461093952376,0,0,683.100683100683,0,0,0,695.067913927423,0,1004.59242250287,0,872.382851445663,0,0,1609.18473131257,1086.15371247339,0,799.728311477745,1135.71834185122,0,0,0,1335.28417404151,0,0,939.062978462795,726.271931501089,979.928363857539,0,1137.42997696704,820.11387867001,0,1218.9384543005,0,0,0,669.519783653215,0,0,0,0,868.018800016937,833.778014941302,0,1034.47066661991,870.783841517341,892.700345372593,0,0,0,723.91461720569,0,0,0,0,0,1136.15140384735,1014.23425313888,0,0,1109.01630253965,0,1148.42462074203,0,806.162665711215,1369.02232922627,918.588176680316,0,786.644524080063,1055.55095620498,1648.14968519155,0,0,0,681.996430885345,1241.72861694306,0,1083.38693841622,1646.44957924066,1242.38818506334,1601.52693526979,964.909066481013,0,0,0,0,0,1062.73959084526,1422.28739002933,1471.70684922446,0,924.680564895763,0,0,1464.30566248509,0,1013.71276909466,959.899376065406,1208.26709062003,800.297785222408,0,1056.65162196024,1685.11841127761,0,1426.71160808232,0,865.774564454638,0,1040.67449818323,996.600636186159,768.961901433065,1247.53611617056,0,975.678983874687,0,0,1223.64252157762,1145.73270729899,0,1011.45322028856,0,0,1001.15387225955,0,737.207285342585,703.156212544946,0,0,0,763.209740686179,0,857.516811842758,1184.549871049,1172.85603192208,0,1102.61778807438,1156.38635225674,0,0,1082.01409194544,1039.09377395452,1117.82727498551,0,0,818.039550433917,0,0,1236.87703632195,865.324103209566,678.737985242922,0
"Gene8",0,0,0,0,0,0,0,0,0,0,60.6501698204755,0,0,0,0,0,0,0,33.0644094696469,0,0,0,0,0,0,0,0,0,0,0,0,77.1831246816196,85.4737381939399,0,0,0,0,0,0,0,0,0,0,0,0,38.7206690931619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.347759148663,0,0,0,0,0,0,0,102.965403624382,0,0,0,0,26.2556777903222,0,0,0,0,0,0,176.285229501333,0,0,0,73.316470545108,158.957240502305,0,0,93.3605116156037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.7649653434152,0,20.6970775726467,0,0,0,0,45.4664287256897,0,0,0,0,0,0,0,0,0,85.2137159997273,0,0,0,0,0,237.851288056206,0,0,0,0,0,0,0,0,0,0,0,0,313.027146409753,0,251.942053327735,0,0,0,0,0,0,0,0,0,0,0,0,209.370840623925,0,0,0,0,82.9022416766149,0,0,239.377618192699,50.2428403952437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gene9",251.695633743112,222.773852714659,104.799832320268,0,0,0,0,66.3173950527223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.559699741966,0,0,0,0,0,0,0,0,0,187.874846448443,0,428.36207868335,0,0,0,233.914220313779,0,0,0,0,171.187278883098,0,0,0,0,0,0,438.192892511283,0,0,111.621380278097,0,0,0,87.9229091932194,0,0,0,0,0,257.29539655653,0,0,0,0,0,0,0,0,0,184.832371257144,0,0,0,0,0,0,0,0,0,0,221.831142134607,0,0,0,0,0,102.441023239478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424.868998725393,0,0,0,0,0,0,0,0,170.499107721336,0,0,0,0,0,0,0,199.845120031975,0,0,0,0,0,249.266862170088,0,0,0,226.014238897051,0,0,114.682186989306,0,0,0,0,0,0,0,0,160.505055909261,0,0,0,0,0,0,0,101.765633745484,0,0,0,0,0,0,0,0,0,322.405484286975,0,130.09540329575,0,0,0,0,0,165.83472910897,0,0,0,0,0,0,208.403886732488,0,206.097922275321,0,0,0,0,0,0,0,105.587064076264,0,0,249.175803112781
"Gene10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
